SKU,Product ID,Ranges,Product Name,Description,Finish,EAN,Width (mm),Height (mm),Depth (mm),Kg,Qty,BP 1,BP2,BP 3,BP 4,BP 5,BP 6,Assembly Instructions,Image URL1,Image URL2,Image URL3,Image URL4,Image URL5,Image URL6,Image URL7,Image URL8,Image URL9,Image URL10,Image URL11,Image URL12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4059041,90,4Kids,Single Bed with under Drawer,"Single bed with under drawer in light oak and white high gloss with lemon handles. This neutral and functional kids collection is perfect for all age groups, finished in light oak and stunning white high gloss. Single bedframe with massive underbed storage unit (Inc slats).",Light Oak and white High Gloss (lemon handles),763250344323,2048,763,1006,76.0,4,"Laminated board (resistant to damage and scratches, moisture and high temperature)",High gloss finish on fronts,Handles comes in 4 different colours,Easy self assembly ,Decorative gently rounded MDF mouldings,,https://www.dropbox.com/s/0i0g5uwp0uwatg4/4059041_ai.pdf?dl=0,https://www.dropbox.com/s/rsm63m8iq3fen8h/4059041_1.jpg?dl=0,https://www.dropbox.com/s/0a0ikqmuagao22x/4059041_2.jpg?dl=0,https://www.dropbox.com/s/0jkhqtigh3g2c27/4059041_3.jpg?dl=0,https://www.dropbox.com/s/znpi66ysjuaqspb/4059041_4.jpg?dl=0,https://www.dropbox.com/s/g7n74g26jtd8pl4/4059041_5.jpg?dl=0,https://www.dropbox.com/s/pve808dqc1dejf4/4059041_6.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4059321,YUR 3.00,4 You,Tall Wide Bookcase,"Tall Wide Bookcase in Pearl White This extra tall wide bookcase has several adjustable shelves, and can be used as bookcase, storage area for DVD’s and CD’s or display unit for your treasured ornaments. Why not add more of our matching bookcases to complete your collection.",Pearl White,5900355015658,740,1895,346,37.0,1,"Laminated board (resistant to damage and scratches, moisture and high temperature)",Metal brackets,Easy self assembly ,,,,https://www.dropbox.com/s/upsvahj32vu4ufm/4059321_ai.pdf?dl=0,https://www.dropbox.com/s/cv2981vjg49heim/4059321_1.jpg?dl=0,https://www.dropbox.com/s/qopx97k4sewgp5b/4059321_2.jpg?dl=0,https://www.dropbox.com/s/3qsggkedb1ft96m/4059321_3.jpg?dl=0,https://www.dropbox.com/s/o7ci04gx8fune88/4059321_4.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4059347,YUR 3.00,4 You,Tall Wide Bookcase,"Tall Wide Bookcase in Sonama Oak This extra tall wide bookcase has several adjustable shelves, and can be used as bookcase, storage area for DVD’s and CD’s or display unit for your treasured ornaments. Why not add more of our matching bookcases to complete your collection.
",Sonama Oak,5900355015993,740,1895,346,37.0,1,"Laminated board (resistant to damage and scratches, moisture and high temperature)",Metal brackets,Easy self assembly ,,,,https://www.dropbox.com/s/clb3m3n2q0s703a/4059347_ai.pdf?dl=0,https://www.dropbox.com/s/q0huez1jsuisnvc/4059347_1.jpg?dl=0,https://www.dropbox.com/s/n8h445bskv6mxkj/4059347_2.jpg?dl=0,https://www.dropbox.com/s/9shql6tm6nbnfdo/4059347_3.jpg?dl=0,https://www.dropbox.com/s/wcnj0jmu9v68ln8/4059347_4.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4059421,YUR 4.00,4 You,Low Narrow Bookcase,"Low Narrow Bookcase in Pearl White This low narrow bookcase has an adjustable shelf, can be used as bookcase, storage area for DVD’s and CD’s or small display unit for your treasured ornaments. Why not add more of our matching bookcases to complete your collection.",Pearl White ,5900355015665,300,855,346,11.0,1,"Laminated board (resistant to damage and scratches, moisture and high temperature)",Metal brackets,Easy self assembly ,,,,https://www.dropbox.com/s/2et1nhryh4xwf26/4059421_ai.pdf?dl=0,https://www.dropbox.com/s/hiu649ij61g82at/4059421_1.jpg?dl=0,https://www.dropbox.com/s/rni083f2a7pu26f/4059421_2.jpg?dl=0,https://www.dropbox.com/s/amzrat7ujp9pgiu/4059421_3.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4059447,YUR 4.00,4 You,Low Narrow Bookcase,"Low Narrow Bookcase in Sonama Oak This low narrow bookcase has an adjustable shelf, can be used as bookcase, storage area for DVD’s and CD’s or small display unit for your treasured ornaments. Why not add more of our matching bookcases to complete your collection.",Sonama Oak,5900355016006,300,855,346,11.0,1,"Laminated board (resistant to damage and scratches, moisture and high temperature)",Metal brackets,Easy self assembly ,,,,https://www.dropbox.com/s/nvoxf2ezuorfix6/4059447_ai.pdf?dl=0,https://www.dropbox.com/s/7hf0g4zx4rtqdl2/4059447_1.jpg?dl=0,https://www.dropbox.com/s/og0dlagew13joss/4059447_2.jpg?dl=0,https://www.dropbox.com/s/b5yc4dxluyjzqwy/4059447_3.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4059521,YUR 5.00,4 You,Medium Narrow Bookcase,"Medium Narrow Bookcase in Pearl White This medium height narrow bookcase has adjustable shelves, and can be used as bookcase, storage area for DVD’s and CD’s or display unit for your treasured ornaments. Why not add more of our matching bookcases to complete your collection.",Pearl White ,5900355015672,300,1114,346,16.0,1,"Laminated board (resistant to damage and scratches, moisture and high temperature)",Metal brackets,Easy self assembly ,,,,https://www.dropbox.com/s/7loskfbi4f6wyba/4059521_ai.pdf?dl=0,https://www.dropbox.com/s/wuj5qdt6k4uxq4n/4059521_1.jpg?dl=0,https://www.dropbox.com/s/ue0ud52wc8hctrs/4059521_2.jpg?dl=0,https://www.dropbox.com/s/xelcxb2o3c9ljwo/4059521_3.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4059539,95,4Kids,1 Drawer bedside Cabinet,"1 drawer bedside cabinet in light oak and white high gloss with opalino handles. This neutral and functional kids collection is perfect for all age groups, finished in light oak and stunning white high gloss. Nice compact small 1 drawer bedside with open shelf for magazines.",Light Oak and white High Gloss (opalino handles),763250344712,456,422,402,17.0,1,"Laminated board (resistant to damage and scratches, moisture and high temperature)",High gloss finish on fronts,Handles comes in 4 different colours,Easy self assembly ,Decorative gently rounded MDF mouldings,,https://www.dropbox.com/s/6dhjn81cmvr8amp/4059539_ai.pdf?dl=0,https://www.dropbox.com/s/fgfh1bzapmk38ab/4059539_1.jpg?dl=0,https://www.dropbox.com/s/wo3cds2tlhbhxxu/4059539_2.jpg?dl=0,https://www.dropbox.com/s/la9mgz5x6wnniys/4059539_3.jpg?dl=0,https://www.dropbox.com/s/v58ndpo6eo6qhpd/4059539_4.jpg?dl=0,https://www.dropbox.com/s/ffvgao1t69iv7z7/4059539_5.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4059540,95,4Kids,1 Drawer bedside Cabinet,"1 drawer bedside cabinet in light oak and white high gloss with lilac handles. This neutral and functional kids collection is perfect for all age groups, finished in light oak and stunning white high gloss. Nice compact small 1 drawer bedside with open shelf for magazines.",Light Oak and white High Gloss (lilac handles),763250344521,456,422,402,17.0,1,"Laminated board (resistant to damage and scratches, moisture and high temperature)",High gloss finish on fronts,Handles comes in 4 different colours,Easy self assembly ,Decorative gently rounded MDF mouldings,,https://www.dropbox.com/s/cn0koax4w7djcxz/4059540_ai.pdf?dl=0,https://www.dropbox.com/s/eejsfcdw9i7nlpo/4059540_1.jpg?dl=0,https://www.dropbox.com/s/6egpfzklg5spahw/4059540_2.jpg?dl=0,https://www.dropbox.com/s/rqvp5s4nde0smh8/4059540_3.jpg?dl=0,https://www.dropbox.com/s/nsectoybgh9tq10/4059540_4.jpg?dl=0,https://www.dropbox.com/s/hsvb2986w36y6sh/4059540_5.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4059541,95,4Kids,1 Drawer bedside Cabinet,"1 drawer bedside cabinet in light oak and white high gloss with lemon handles. This neutral and functional kids collection is perfect for all age groups, finished in light oak and stunning white high gloss. Nice compact small 1 drawer bedside with open shelf for magazines.",Light Oak and white High Gloss (lemon handles),763250344330,456,422,402,17.0,1,"Laminated board (resistant to damage and scratches, moisture and high temperature)",High gloss finish on fronts,Handles comes in 4 different colours,Easy self assembly ,Decorative gently rounded MDF mouldings,,https://www.dropbox.com/s/v9u89eykvkd8nq6/4059541_ai.pdf?dl=0,https://www.dropbox.com/s/i1fg6i9rm1dbzir/4059541_1.jpg?dl=0,https://www.dropbox.com/s/edk2nw0rn0pv3na/4059541_2.jpg?dl=0,https://www.dropbox.com/s/i8qmhhfecdep9m7/4059541_3.jpg?dl=0,https://www.dropbox.com/s/d6nncfe7xfgez21/4059541_4.jpg?dl=0,https://www.dropbox.com/s/kn1jiaeew1buy65/4059541_5.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4059547,YUR 5.00,4 You,Medium Narrow Bookcase,"Medium Narrow Bookcase in Sonama Oak This medium height narrow bookcase has adjustable shelves, and can be used as bookcase, storage area for DVD’s and CD’s or display unit for your treasured ornaments. Why not add more of our matching bookcases to complete your collection.",Sonama Oak,5900355016013,300,1114,346,16.0,1,"Laminated board (resistant to damage and scratches, moisture and high temperature)",Metal brackets,Easy self assembly ,,,,https://www.dropbox.com/s/o40yawa0b42wbcf/4059547_ai.pdf?dl=0,https://www.dropbox.com/s/rwlodqfxlju1kq5/4059547_1.jpg?dl=0,https://www.dropbox.com/s/4ls8o0pkxupx22z/4059547_2.jpg?dl=0,https://www.dropbox.com/s/m6eokbzd8cxvrjo/4059547_3.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131100,Quad 1,For Chelsea,Quadro 1 Point light fitting,Quadro 1 Point light fitting inc GB plug,,5906992850171,50,50,-,0.5,1,EU Plug with UK plug adaptor,Including fixings,Easy to install,,,,N/A,https://www.dropbox.com/s/flr4sd527d0pofu/4131100_1.jpg?dl=0,https://www.dropbox.com/s/1l3vcxxxskw5qib/4131100_2.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131200,Quad 2,For Chelsea,Quadro 2 Point light fitting,Quadro 2 Point light fitting inc GB plug,,5906992850157,50,50,-,0.5,1,EU Plug with UK plug adaptor,Including fixings,Easy to install,,,,N/A,https://www.dropbox.com/s/kxdtudtikgb2xtp/4131200_1.jpg?dl=0,https://www.dropbox.com/s/fbpcixrw2x7a4sd/4131200_2.jpg?dl=0,https://www.dropbox.com/s/42px239g1jli4uh/4131200_3.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4132100,Slim 1,For Chelsea Wardrobes,Slim light fitting for wardrobes,Slim light fitting for wardrobes inc GB plug,,5903555033607,33,19,-,0.5,1,EU Plug with UK plug adaptor,Including fixings,Easy to install,,,,N/A,https://www.dropbox.com/s/wc0phube576b9w1/4132100_1.jpg?dl=0,https://www.dropbox.com/s/er2rt65ywg6my2i/4132100_2.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4134100,LED 1,"For Madras, Kensington, Imperial and Park Lane",LED lighting (1 light),LED lighting (1 light),,5901785142006,25,60,-,0.5,1,EU Plug with UK plug adaptor,Including fixings,Easy to install,,,,N/A,https://www.dropbox.com/s/926j9vyxdeigsco/4134100_1.jpg?dl=0,https://www.dropbox.com/s/zotku7d3mbpl68o/4134100_2.jpg?dl=0,https://www.dropbox.com/s/qra9zpcwgn910ub/4134100_3.jpg?dl=0,https://www.dropbox.com/s/xmyaqood27k7dqf/4134100_4.jpg?dl=0,https://www.dropbox.com/s/vz4oav6n95lxgt2/4134100_5.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4134200,LED 2,"For Madras, Kensington, Toronto, Imperial and Park Lane",LED lighting (2 lights),LED lighting (2 lights),,5901785141979,25,60,-,0.5,1,EU plug with UK plug adaptor,Including fixings,Easy to install,,,,N/A,https://www.dropbox.com/s/nqk3gq0wb2wj5wt/4134200_1.jpg?dl=0,https://www.dropbox.com/s/46h89oe930g3jcx/4134200_2.jpg?dl=0,https://www.dropbox.com/s/64z7b9qs4b59a4d/4134200_3.jpg?dl=0,https://www.dropbox.com/s/5emfvmfk69d6hdn/4134200_4.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4134300,LED 3,"For Madras, Kensington, Toronto, Imperial and Park Lane",LED lighting (3 lights),LED lighting (3 lights),,5901785141962,25,60,-,0.5,1,EU Plug with UK plug adaptor,Including fixings,Easy to install,,,,N/A,https://www.dropbox.com/s/goaix99fkfpkuj7/4134300_1.jpg?dl=0,https://www.dropbox.com/s/tonbg40phue4t23/4134300_2.jpg?dl=0,https://www.dropbox.com/s/4o25d7pny08spl9/4134300_3.jpg?dl=0,https://www.dropbox.com/s/h3h8asxjs16wqfv/4134300_4.jpg?dl=0,https://www.dropbox.com/s/6u15on6x0ncdw9m/4134300_5.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4134400,LED 4,"For Madras, Kensington, Toronto, Imperial and Park Lane",LED lighting (4 lights),LED lighting (4 lights),,5901785134650,25,60,-,0.5,1,EU Plug with UK plug adaptor,Including fixings,Easy to install,,,,N/A,https://www.dropbox.com/s/au3n2nwjademrr7/4134400_1.jpg?dl=0,https://www.dropbox.com/s/a11sklz2pitym64/4134400_2.jpg?dl=0,https://www.dropbox.com/s/q79evimrmnw6g00/4134400_3.jpg?dl=0,https://www.dropbox.com/s/0alyrv11k9lxn8m/4134400_4.jpg?dl=0,https://www.dropbox.com/s/qz0f1x0xkmv49tu/4134400_5.jpg?dl=0,https://www.dropbox.com/s/vi2ucnuylovvb3t/4134400_6.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4134600,LED 6,For Toronto,LED lighting (6 lights),LED lighting (6 lights),,5901785146226,25,60,-,0.5,1,EU Plug with UK plug adaptor,Including fixings,Easy to install,,,,N/A,https://www.dropbox.com/s/f623hn1o07kguh1/4134600_1.jpg?dl=0,https://www.dropbox.com/s/l053h46g68tpaml/4134600_2.jpg?dl=0,https://www.dropbox.com/s/9icjqzbaov72r15/4134600_3.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4135100,LED,For Pello and Camden,Queen LED,Queen LED,,5900355033645,50,50,-,0.5,1,EU Plug with UK plug adaptor,Including fixings,Easy to install,,,,N/A,https://www.dropbox.com/s/c8dxpepbvnl1udc/4135100_1.jpg?dl=0,https://www.dropbox.com/s/cji0u7xxuy4i02e/4135100_2.jpg?dl=0,https://www.dropbox.com/s/2ry5wvr9ln838rg/4135100_3.jpg?dl=0,https://www.dropbox.com/s/jqy3vk8v1jouu11/4135100_4.jpg?dl=0,https://www.dropbox.com/s/nq1dl7jw8k97r7m/4135100_5.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4136200,PRIS 2,For Shetland,Prismatic Lighting (L -460 2PKT),Prismatic Lighting (L -460 2PKT) Inc GB plug,,5900355033621,10,460,-,0.5,1,EU Plug with UK plug adaptor,Including fixings,Easy to install,,,,N/A,https://www.dropbox.com/s/kb3gm0mrbj7vgji/4136200_1.jpg?dl=0,https://www.dropbox.com/s/zabyrzk1he4i3jq/4136200_2.jpg?dl=0,https://www.dropbox.com/s/p8blj3gbkeh7dej/4136200_3.jpg?dl=0,https://www.dropbox.com/s/sxi0o5f92y3w0b9/4136200_4.jpg?dl=0,https://www.dropbox.com/s/5fbnlz3024hf1zv/4136200_5.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4137100,HAVV01,For Havana and Lyon,Square 1 P. With foot switch,Square 1 P. With foot switch,,5900355041220,50,50,-,1.0,1,EU Plug with UK plug adaptor,Including fixings,Easy to install,,,,N/A,https://www.dropbox.com/s/rh23b5wydy937m4/4137100_1.jpg?dl=0,https://www.dropbox.com/s/2weq42kxk5znvrs/4137100_2.jpg?dl=0,https://www.dropbox.com/s/84pzgko0c192fgt/4137100_3.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4137200,HAVV02,For Havana and Lyon,Square 2 P. With foot switch,Square 2 P. With foot switch,,5900355041237,50,50,-,1.0,1,EU Plug with UK plug adaptor,Including fixings,Easy to install,,,,N/A,https://www.dropbox.com/s/1dhccspl3rgdmal/4137200_1.jpg?dl=0,https://www.dropbox.com/s/spl74u4e7hodn7h/4137200_2.jpg?dl=0,https://www.dropbox.com/s/fhsomfuxgzzo4ub/4137200_3.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4137300,HAVV03,For Havana and Lyon,Square 3 P. With foot switch,Square 3 P. With foot switch,,5900355050864,50,50,-,1.0,1,EU Plug with UK plug adaptor,Including fixings,Easy to install,,,,N/A,https://www.dropbox.com/s/avjlgudigdwvj00/4137300_1.jpg?dl=0,https://www.dropbox.com/s/l3fjq2gjije8hli/4137300_2.jpg?dl=0,https://www.dropbox.com/s/hxmibbeqo0tn7vv/4137300_3.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4137400,TOLV01,For Toledo,Clips Dojo 3D 2 P with foot switch,Clips Dojo 3D 2 P with foot switch,,5900355050802,30,40,-,1.0,1,EU Plug with UK plug adaptor,Including fixings,Easy to install,,,,N/A,https://www.dropbox.com/s/2njf12vr8krli8w/4137400_1.jpg?dl=0,https://www.dropbox.com/s/mlzyz40nd8h0bur/4137400_2.jpg?dl=0,https://www.dropbox.com/s/h00foedzv4tvhpv/4137400_3.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4137500,TOLV02,For Toledo,Clips Dojo 3D 1 P with foot switch,Clips Dojo 3D 1 P with foot switch,,5900355050796,40,30,-,1.0,1,EU Plug with UK plug adaptor,Including fixings,Easy to install,,,,N/A,https://www.dropbox.com/s/frov2potfz18q9u/4137500_1.jpg?dl=0,https://www.dropbox.com/s/09y5g4xcbmddak8/4137500_2.jpg?dl=0,https://www.dropbox.com/s/0cdrepr7mlnocse/4137500_3.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4138140,MOAL01,For Monaco 140 cm bed,Warm White LED strip ,Warm White LED strip ,,5900355050734,10,1400,-,1.0,1,EU Plug with UK plug adaptor,Including fixings,Easy to install,,,,N/A,https://www.dropbox.com/s/svo8c22qu95lrm1/4138140_1.jpg?dl=0,https://www.dropbox.com/s/abemzfiulqxqsm4/4138140_2.jpg?dl=0,https://www.dropbox.com/s/z0sykaq46dzzu1a/4138140_3.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4138160,MOAL02,For Monaco 160 cm bed,Warm White LED strip,Warm White LED strip,,5900355050741,10,1600,-,1.0,1,EU Plug with UK plug adaptor,Including fixings,Easy to install,,,,N/A,https://www.dropbox.com/s/6sestvavjq5v9x7/4138160_1.jpg?dl=0,https://www.dropbox.com/s/iy038b862ledclz/4138160_2.jpg?dl=0,https://www.dropbox.com/s/xejhy41q0igylj3/4138160_3.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4138180,MOAL03,For Monaco 180 cm bed,Warm White LED strip,Warm White LED strip,,5900355050758,10,1800,-,1.0,1,EU Plug with UK plug adaptor,Including fixings,Easy to install,,,,N/A,https://www.dropbox.com/s/jyok3g31rmz3sbn/4138180_1.jpg?dl=0,https://www.dropbox.com/s/swn6li4r06hq7dh/4138180_2.jpg?dl=0,https://www.dropbox.com/s/zv2dgl4s26o26r1/4138180_3.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4138200,MOAL01 / 02 / 03,For all Monaco beds,Flexi light 2P,Flexi light 2P,,5900355050772,25,500,-,1.0,1,EU Plug with UK plug adaptor,Including fixings,Easy to install,,,,N/A,https://www.dropbox.com/s/i1rmc101q4txjd1/4138200_1.jpg?dl=0,https://www.dropbox.com/s/1roo3il1e93x0my/4138200_2.jpg?dl=0,https://www.dropbox.com/s/ba4vk247uoicg7m/4138200_3.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4138300,LED PIR,For Monaco Wardrobe,LED L970 pipe light,LED L970 pipe light,,5900355050765,50,970,-,1.0,1,EU Plug with UK plug adaptor,Including fixings,Easy to install,,,,N/A,https://www.dropbox.com/s/b2ns9309aqtionf/4138300_1.jpg?dl=0,https://www.dropbox.com/s/7lbtuzh5yvf5esv/4138300_2.jpg?dl=0,https://www.dropbox.com/s/sxqmkovxy6184zc/4138300_3.jpg?dl=0,,https://www.dropbox.com/s/uoa1nu3o42dmsqb/4138300_4.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4138400,Butterfly,For all beds and desks,Butterfly Reading lamp,Butterfly Reading lamp,,5900355056262,40,590,-,1.0,1,EU Plug with UK plug adaptor,Including fixings,Easy to install,,,,N/A,https://www.dropbox.com/s/pugpveb8j51u93g/4138400_1.jpg?dl=0,https://www.dropbox.com/s/2g9ca5vwckjfqwh/4138400_2.jpg?dl=0,https://www.dropbox.com/s/whv8tjnxvu8awhg/4138400_3.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4190161,1,Shetland,1 Door 1 Drawer Narrow Glazed display cabinet,"1 Door 1 Drawer Narrow Glazed display cabinet. Enchanting with its simple elegence, Ingenious shape complemented by elegant decor - a perfect marriage. This collection with sharp lines and a bold feeling, fills every living room space requirement.",Shetland Oak Finish,5900355035434,660,1970,400,71.0,3,"Laminated board ( resistant to damage and scratches, moisture and high temperature )",Easy self assembly ,Modern handle free solution,Easy glide drawer runners,,,https://www.dropbox.com/s/nen8z4nmkfhnphe/4190161_ai.pdf?dl=0,https://www.dropbox.com/s/bfphhovpdxdcoy3/4190161_1.jpg?dl=0,https://www.dropbox.com/s/qq9xiniia000ars/4190161_2.jpg?dl=0,https://www.dropbox.com/s/3nx32v9gej4ft39/4190161_3.jpg?dl=0,https://www.dropbox.com/s/7hlk63ud0a3cfy9/4190161_4.jpg?dl=0,https://www.dropbox.com/s/gdheqk13zttlsl0/4190161_5.jpg?dl=0,https://www.dropbox.com/s/elnffbydp2qadui/4190161_6.jpg?dl=0,https://www.dropbox.com/s/2nztqa7v48ol9vy/4190161_7.jpg?dl=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
